지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
95,2022-01-13 23:59,-12.6,0,201.3,.9,1005.8,1026.4,65.7,10.85,29732
95,2022-01-14 00:00,-12.4,0,218.9,1,1005.8,1026.4,66.2,10.85,29732
95,2022-01-14 00:01,-12.1,0,227.2,.8,1005.8,1026.4,66.2,0,0
95,2022-01-14 00:02,-11.9,0,261.9,.7,1005.8,1026.4,65.7,0,0
95,2022-01-14 00:03,-12.1,0,292.9,.7,1005.8,1026.4,64.2,0,0
95,2022-01-14 00:04,-12.5,0,287.9,.6,1005.8,1026.4,64,0,0
95,2022-01-14 00:05,-12.6,0,324.4,.2,1005.8,1026.4,65.1,0,0
95,2022-01-14 00:06,-12.7,0,284,.3,1005.8,1026.4,65.6,0,0
95,2022-01-14 00:07,-12.8,0,192.9,.2,1005.8,1026.4,66.2,0,0
95,2022-01-14 00:08,-12.8,0,0,0,1005.8,1026.4,66.7,0,0
95,2022-01-14 00:09,-13,0,12.1,.1,1005.8,1026.5,66.9,0,0
95,2022-01-14 00:10,-13.1,0,16.5,.2,1005.8,1026.5,67.5,0,0
95,2022-01-14 00:11,-13.1,0,11.2,.3,1005.8,1026.5,68.2,0,0
95,2022-01-14 00:12,-13.2,0,32.2,.9,1005.9,1026.6,68.6,0,0
95,2022-01-14 00:13,-13.3,0,36.9,1.1,1005.9,1026.6,68.9,0,0
95,2022-01-14 00:14,-13.3,0,46.3,.9,1005.8,1026.5,69.3,0,0
95,2022-01-14 00:15,-13.2,0,83.9,.5,1005.8,1026.5,70,0,0
95,2022-01-14 00:16,-13.1,0,94.5,.2,1005.8,1026.5,70,0,0
95,2022-01-14 00:17,-13.1,0,105.4,.1,1005.8,1026.5,70.2,0,0
95,2022-01-14 00:18,-13,0,118.8,.1,1005.7,1026.4,70.5,0,0
95,2022-01-14 00:19,-12.9,0,133.2,.1,1005.7,1026.4,70.5,0,0
95,2022-01-14 00:20,-13,0,0,0,1005.7,1026.4,70.1,0,0
95,2022-01-14 00:21,-13,0,0,0,1005.7,1026.4,70.1,0,0
95,2022-01-14 00:22,-13.1,0,354.6,.2,1005.7,1026.4,69.9,0,0
95,2022-01-14 00:23,-13.4,0,351.5,.6,1005.7,1026.4,69.3,0,0
95,2022-01-14 00:24,-13.6,0,15.6,.2,1005.7,1026.4,69.4,0,0
95,2022-01-14 00:25,-13.7,0,23.9,.1,1005.7,1026.4,70,0,0
95,2022-01-14 00:26,-13.8,0,6,.1,1005.7,1026.4,70.5,0,0
95,2022-01-14 00:27,-13.8,0,349.5,.9,1005.7,1026.4,71,0,0
95,2022-01-14 00:28,-13.9,0,16.1,1.4,1005.7,1026.4,71.4,0,0
95,2022-01-14 00:29,-14.1,0,23.3,.9,1005.7,1026.5,71.7,0,0
95,2022-01-14 00:30,-14.1,0,45.2,.6,1005.7,1026.5,72.5,0,0
95,2022-01-14 00:31,-14.1,0,86.2,.4,1005.7,1026.5,73.3,0,0
95,2022-01-14 00:32,-14.1,0,118.7,.4,1005.6,1026.4,74.2,0,0
95,2022-01-14 00:33,-13.9,0,123.9,.6,1005.6,1026.3,75.2,0,0
95,2022-01-14 00:34,-13.8,0,114,.5,1005.7,1026.4,75.4,0,0
95,2022-01-14 00:35,-13.9,0,13,.3,1005.7,1026.4,74.2,0,0
95,2022-01-14 00:36,-14.2,0,343.5,.6,1005.7,1026.5,73.8,0,0
95,2022-01-14 00:37,-14.3,0,14,.6,1005.7,1026.5,73.9,0,0
95,2022-01-14 00:38,-14.3,0,43.9,.6,1005.7,1026.5,74.9,0,0
95,2022-01-14 00:39,-14.2,0,50.5,.3,1005.7,1026.5,75.7,0,0
95,2022-01-14 00:40,-14.1,0,0,0,1005.7,1026.5,75.5,0,0
95,2022-01-14 00:41,-14,0,0,0,1005.7,1026.5,75.8,0,0
95,2022-01-14 00:42,-13.8,0,0,0,1005.7,1026.4,75.9,0,0
95,2022-01-14 00:43,-13.7,0,0,0,1005.7,1026.4,75.6,0,0
95,2022-01-14 00:44,-14,0,359.4,1.1,1005.6,1026.4,74.4,0,0
95,2022-01-14 00:45,-14.1,0,7.3,1.3,1005.7,1026.5,74.1,0,0
95,2022-01-14 00:46,-14.4,0,8.7,.9,1005.7,1026.5,73.6,0,0
95,2022-01-14 00:47,-14.5,0,29.1,.7,1005.7,1026.5,74.3,0,0
95,2022-01-14 00:48,-14.5,0,39.6,.6,1005.7,1026.5,75.2,0,0
95,2022-01-14 00:49,-14.5,0,28.2,1,1005.7,1026.5,75.8,0,0
95,2022-01-14 00:50,-14.4,0,9.6,1.6,1005.7,1026.5,76.4,0,0
95,2022-01-14 00:51,-14.4,0,39.9,1.3,1005.7,1026.5,76.2,0,0
95,2022-01-14 00:52,-14.5,0,75.3,1,1005.7,1026.5,76.1,0,0
95,2022-01-14 00:53,-14.4,0,91.4,.9,1005.6,1026.4,76.4,0,0
95,2022-01-14 00:54,-14.2,0,71.7,.5,1005.7,1026.5,77.2,0,0
95,2022-01-14 00:55,-14.1,0,24,.2,1005.7,1026.5,77,0,0
95,2022-01-14 00:56,-14.1,0,61,.6,1005.7,1026.5,76.6,0,0
95,2022-01-14 00:57,-14.1,0,47.1,1,1005.7,1026.5,76.1,0,0
95,2022-01-14 00:58,-14.1,0,42.8,1.7,1005.7,1026.5,76,0,0
95,2022-01-14 00:59,-14.1,0,75.8,1.2,1005.8,1026.6,76.1,0,0
95,2022-01-14 01:00,-13.9,0,107.5,1.7,1005.7,1026.4,76.1,0,0
95,2022-01-14 01:01,-13.7,0,67.1,.9,1005.7,1026.4,76.3,0,0
95,2022-01-14 01:02,-13.9,0,358.3,1.9,1005.7,1026.4,74.6,0,0
95,2022-01-14 01:03,-14.1,0,46.3,1.3,1005.8,1026.6,74,0,0
95,2022-01-14 01:04,-14.1,0,90.6,1.5,1005.7,1026.5,74.6,0,0
95,2022-01-14 01:05,-13.9,0,105.5,1.6,1005.7,1026.4,75.5,0,0
95,2022-01-14 01:06,-13.7,0,114.1,.8,1005.8,1026.5,75.5,0,0
95,2022-01-14 01:07,-13.7,0,29,.3,1005.8,1026.5,74.4,0,0
95,2022-01-14 01:08,-13.9,0,348.6,1,1005.8,1026.5,73.2,0,0
95,2022-01-14 01:09,-14.1,0,20,.9,1005.8,1026.6,73.2,0,0
95,2022-01-14 01:10,-14.2,0,83.3,.8,1005.8,1026.6,73.5,0,0
95,2022-01-14 01:11,-14.2,0,109.3,1,1005.8,1026.6,74.3,0,0
95,2022-01-14 01:12,-14.1,0,87.6,.8,1005.8,1026.6,75,0,0
95,2022-01-14 01:13,-14,0,25.9,.4,1005.8,1026.6,74.9,0,0
95,2022-01-14 01:14,-14.2,0,13.5,.6,1005.8,1026.6,74,0,0
95,2022-01-14 01:15,-14.3,0,336.5,.4,1005.8,1026.6,73.7,0,0
95,2022-01-14 01:16,-14.5,0,24.5,.4,1005.8,1026.6,74,0,0
95,2022-01-14 01:17,-14.5,0,48.3,.5,1005.8,1026.6,74.7,0,0
95,2022-01-14 01:18,-14.5,0,37.8,.7,1005.8,1026.6,75.1,0,0
95,2022-01-14 01:19,-14.5,0,10.9,1,1005.8,1026.6,75.6,0,0
95,2022-01-14 01:20,-14.5,0,38.8,1.2,1005.8,1026.6,75.5,0,0
95,2022-01-14 01:21,-14.5,0,77.7,1.3,1005.8,1026.6,76,0,0
95,2022-01-14 01:22,-14.4,0,96.3,1.1,1005.8,1026.6,76.4,0,0
95,2022-01-14 01:23,-14.2,0,106.8,.8,1005.8,1026.6,76.7,0,0
95,2022-01-14 01:24,-14,0,147.4,.4,1005.8,1026.6,76.7,0,0
95,2022-01-14 01:25,-13.9,0,222,0,1005.8,1026.5,76.5,0,0
95,2022-01-14 01:26,-14,0,330.5,.6,1005.8,1026.6,75.6,0,0
95,2022-01-14 01:27,-14.2,0,359.7,1.4,1005.9,1026.7,74.7,0,0
95,2022-01-14 01:28,-14.3,0,7.6,.9,1005.9,1026.7,74.9,0,0
95,2022-01-14 01:29,-14.4,0,345.3,.3,1005.9,1026.7,75,0,0
95,2022-01-14 01:30,-14.4,0,355.7,0,1005.9,1026.7,75.3,0,0
95,2022-01-14 01:31,-14.4,0,209,.1,1005.9,1026.7,75.8,0,0
95,2022-01-14 01:32,-14.3,0,205.2,.6,1005.9,1026.7,76.3,0,0
95,2022-01-14 01:33,-14.2,0,188.9,.5,1005.9,1026.7,76.6,0,0
95,2022-01-14 01:34,-14,0,202.9,.3,1005.9,1026.7,76.6,0,0
95,2022-01-14 01:35,-14,0,295.4,.3,1005.9,1026.7,76.1,0,0
95,2022-01-14 01:36,-14.2,0,336.4,1.5,1006,1026.8,75.3,0,0
95,2022-01-14 01:37,-14.4,0,350.3,1.8,1006,1026.8,74.3,0,0
95,2022-01-14 01:38,-14.6,0,19.8,1.2,1006,1026.8,74.4,0,0
95,2022-01-14 01:39,-14.7,0,57.8,.9,1006,1026.8,75.3,0,0
95,2022-01-14 01:40,-14.6,0,93.3,.6,1006,1026.8,76.4,0,0
95,2022-01-14 01:41,-14.5,0,59.8,.2,1006,1026.8,76.9,0,0
95,2022-01-14 01:42,-14.5,0,335.5,.2,1006,1026.8,77.3,0,0
95,2022-01-14 01:43,-14.5,0,336.2,.6,1006,1026.8,77.5,0,0
95,2022-01-14 01:44,-14.5,0,339.2,.7,1006.1,1026.9,77.4,0,0
95,2022-01-14 01:45,-14.6,0,63.6,.3,1006,1026.8,77.1,0,0
95,2022-01-14 01:46,-14.5,0,62.4,.2,1006.1,1026.9,77.5,0,0
95,2022-01-14 01:47,-14.4,0,315.5,.3,1006.1,1026.9,77.8,0,0
95,2022-01-14 01:48,-14.4,0,318.4,.3,1006.1,1026.9,78,0,0
95,2022-01-14 01:49,-14.3,0,326.6,.2,1006.1,1026.9,77.9,0,0
95,2022-01-14 01:50,-14.3,0,304.9,0,1006.2,1027,77.7,0,0
95,2022-01-14 01:51,-14.3,0,0,0,1006.2,1027,77.4,0,0
95,2022-01-14 01:52,-14.2,0,0,0,1006.2,1027,77.5,0,0
95,2022-01-14 01:53,-14.1,0,344.8,0,1006.2,1027,77.1,0,0
95,2022-01-14 01:54,-14.1,0,359,.5,1006.2,1027,76.3,0,0
95,2022-01-14 01:55,-14.3,0,2.3,.9,1006.2,1027,75.2,0,0
95,2022-01-14 01:56,-14.4,0,19.9,.9,1006.2,1027,75.3,0,0
95,2022-01-14 01:57,-14.3,0,42.9,.4,1006.2,1027,76,0,0
95,2022-01-14 01:58,-14.3,0,45,0,1006.2,1027,76,0,0
95,2022-01-14 01:59,-14.2,0,0,0,1006.3,1027.1,75.8,0,0
95,2022-01-14 02:00,-14.1,0,135.1,.4,1006.2,1027,76.3,0,0
95,2022-01-14 02:01,-13.9,0,141.9,.4,1006.2,1027,76.6,0,0
95,2022-01-14 02:02,-13.9,0,126,.5,1006.2,1027,76,0,0
95,2022-01-14 02:03,-14.1,0,70.4,.5,1006.3,1027.1,74.7,0,0
95,2022-01-14 02:04,-14.2,0,25.7,1,1006.3,1027.1,74.6,0,0
95,2022-01-14 02:05,-14.2,0,44.6,1.5,1006.3,1027.1,74.9,0,0
95,2022-01-14 02:06,-14.2,0,74,1,1006.3,1027.1,75.4,0,0
95,2022-01-14 02:07,-14.1,0,70.4,.8,1006.3,1027.1,75.7,0,0
95,2022-01-14 02:08,-14,0,66.5,.4,1006.3,1027.1,75.7,0,0
95,2022-01-14 02:09,-14,0,342.6,.3,1006.3,1027.1,75.2,0,0
95,2022-01-14 02:10,-14.3,0,290.9,.4,1006.3,1027.1,73.6,0,0
95,2022-01-14 02:11,-14.4,0,303.1,.1,1006.3,1027.1,74,0,0
95,2022-01-14 02:12,-14.5,0,0,0,1006.3,1027.1,74.7,0,0
95,2022-01-14 02:13,-14.5,0,22.1,.2,1006.3,1027.1,74.8,0,0
95,2022-01-14 02:14,-14.6,0,16.5,1.1,1006.3,1027.1,74.8,0,0
95,2022-01-14 02:15,-14.8,0,39.3,.8,1006.3,1027.1,74.9,0,0
95,2022-01-14 02:16,-14.9,0,48.4,.5,1006.3,1027.1,75.5,0,0
95,2022-01-14 02:17,-14.9,0,45.7,.5,1006.3,1027.1,76.2,0,0
95,2022-01-14 02:18,-14.8,0,36.4,.6,1006.3,1027.1,77,0,0
95,2022-01-14 02:19,-14.7,0,19.9,.7,1006.3,1027.1,77.4,0,0
95,2022-01-14 02:20,-14.6,0,16.2,.7,1006.3,1027.1,77.8,0,0
95,2022-01-14 02:21,-14.5,0,36.8,1.2,1006.3,1027.1,77.7,0,0
95,2022-01-14 02:22,-14.5,0,75.1,.6,1006.3,1027.1,77,0,0
95,2022-01-14 02:23,-14.4,0,118.3,.5,1006.3,1027.1,77.2,0,0
95,2022-01-14 02:24,-14.3,0,82,.9,1006.3,1027.1,77.4,0,0
95,2022-01-14 02:25,-14.3,0,60.6,.7,1006.3,1027.1,77.3,0,0
95,2022-01-14 02:26,-14.4,0,18.4,.4,1006.3,1027.1,76.4,0,0
95,2022-01-14 02:27,-14.5,0,343.5,.7,1006.3,1027.1,75.8,0,0
95,2022-01-14 02:28,-14.5,0,4.1,1.1,1006.3,1027.1,76.5,0,0
95,2022-01-14 02:29,-14.6,0,14.4,.7,1006.3,1027.1,76.2,0,0
95,2022-01-14 02:30,-14.6,0,32.7,.3,1006.3,1027.1,76.4,0,0
95,2022-01-14 02:31,-14.6,0,76.9,0,1006.3,1027.1,76.6,0,0
95,2022-01-14 02:32,-14.4,0,95.1,.2,1006.3,1027.1,77.3,0,0
95,2022-01-14 02:33,-14.3,0,57.6,.6,1006.3,1027.1,77.4,0,0
95,2022-01-14 02:34,-14.2,0,30.3,.7,1006.4,1027.2,76.9,0,0
95,2022-01-14 02:35,-14.2,0,12.4,.6,1006.4,1027.2,76.7,0,0
95,2022-01-14 02:36,-14.3,0,355.9,.2,1006.4,1027.2,75.8,0,0
95,2022-01-14 02:37,-14.3,0,0,0,1006.4,1027.2,75.4,0,0
95,2022-01-14 02:38,-14.3,0,96.9,.1,1006.4,1027.2,75.7,0,0
95,2022-01-14 02:39,-14.3,0,73.4,.4,1006.4,1027.2,75.8,0,0
95,2022-01-14 02:40,-14.3,0,24.5,.2,1006.4,1027.2,75.5,0,0
95,2022-01-14 02:41,-14.4,0,333.8,.4,1006.4,1027.2,74.9,0,0
95,2022-01-14 02:42,-14.7,0,357.6,.4,1006.5,1027.3,74.3,0,0
95,2022-01-14 02:43,-14.8,0,46.8,.2,1006.5,1027.3,74.5,0,0
95,2022-01-14 02:44,-14.8,0,101.9,.2,1006.5,1027.3,75.5,0,0
95,2022-01-14 02:45,-14.8,0,110.1,0,1006.5,1027.3,76.1,0,0
95,2022-01-14 02:46,-14.8,0,0,0,1006.5,1027.3,76.5,0,0
95,2022-01-14 02:47,-14.8,0,26.1,.1,1006.5,1027.3,76.6,0,0
95,2022-01-14 02:48,-14.9,0,349.6,.3,1006.6,1027.5,76.3,0,0
95,2022-01-14 02:49,-14.9,0,12.5,.1,1006.6,1027.5,76.4,0,0
95,2022-01-14 02:50,-14.8,0,54.6,0,1006.6,1027.4,77.3,0,0
95,2022-01-14 02:51,-14.6,0,174.5,.2,1006.6,1027.4,77.8,0,0
95,2022-01-14 02:52,-14.5,0,115.9,.3,1006.5,1027.3,78,0,0
95,2022-01-14 02:53,-14.5,0,81.6,.2,1006.6,1027.4,77.5,0,0
95,2022-01-14 02:54,-14.7,0,15.3,.5,1006.6,1027.4,76.7,0,0
95,2022-01-14 02:55,-14.9,0,13.8,.9,1006.6,1027.5,75.9,0,0
95,2022-01-14 02:56,-15,0,28.8,.6,1006.6,1027.5,76.5,0,0
95,2022-01-14 02:57,-15.1,0,14.6,.3,1006.6,1027.5,76.8,0,0
95,2022-01-14 02:58,-15.1,0,9.1,.7,1006.6,1027.5,77.4,0,0
95,2022-01-14 02:59,-15,0,40.6,.9,1006.6,1027.5,78,0,0
95,2022-01-14 03:00,-15,0,73.2,.8,1006.6,1027.5,77.9,0,0
95,2022-01-14 03:01,-15,0,88.1,.7,1006.5,1027.4,78,0,0
95,2022-01-14 03:02,-14.8,0,109.4,.6,1006.5,1027.3,78.6,0,0
95,2022-01-14 03:03,-14.6,0,137.2,.5,1006.5,1027.3,78.8,0,0
95,2022-01-14 03:04,-14.5,0,134.1,.6,1006.5,1027.3,78.5,0,0
95,2022-01-14 03:05,-14.5,0,129.2,.6,1006.5,1027.3,78,0,0
95,2022-01-14 03:06,-14.5,0,131.4,.6,1006.5,1027.3,77.5,0,0
95,2022-01-14 03:07,-14.6,0,118.7,.5,1006.5,1027.3,76.9,0,0
95,2022-01-14 03:08,-14.6,0,112.2,.2,1006.5,1027.3,76.8,0,0
95,2022-01-14 03:09,-14.7,0,111.8,0,1006.5,1027.3,76.7,0,0
95,2022-01-14 03:10,-14.9,0,333.1,.5,1006.5,1027.3,75.8,0,0
95,2022-01-14 03:11,-15.1,0,36.4,0,1006.5,1027.4,75.4,0,0
95,2022-01-14 03:12,-15.1,0,111.9,.2,1006.5,1027.4,76.6,0,0
95,2022-01-14 03:13,-15.1,0,107.3,.3,1006.5,1027.4,77.3,0,0
95,2022-01-14 03:14,-15.1,0,23.3,.3,1006.5,1027.4,77.5,0,0
95,2022-01-14 03:15,-15.2,0,355.9,1.1,1006.6,1027.5,77.2,0,0
95,2022-01-14 03:16,-15.5,0,354.8,1.2,1006.6,1027.5,76.4,0,0
95,2022-01-14 03:17,-15.8,0,9.5,1.1,1006.7,1027.6,76,0,0
95,2022-01-14 03:18,-15.9,0,16.2,.9,1006.7,1027.6,76.6,0,0
95,2022-01-14 03:19,-15.8,0,21.3,.6,1006.6,1027.5,78.2,0,0
95,2022-01-14 03:20,-15.7,0,27,.7,1006.6,1027.5,79.7,0,0
95,2022-01-14 03:21,-15.5,0,13.5,.5,1006.6,1027.5,81.2,0,0
95,2022-01-14 03:22,-15.3,0,349.4,.3,1006.6,1027.5,82.4,0,0
95,2022-01-14 03:23,-15.2,0,345.9,.5,1006.6,1027.5,83.2,0,0
95,2022-01-14 03:24,-15.1,0,354.5,.6,1006.6,1027.5,83.2,0,0
95,2022-01-14 03:25,-15.1,0,13.4,.5,1006.6,1027.5,82.8,0,0
95,2022-01-14 03:26,-15,0,17.4,.4,1006.7,1027.6,82.8,0,0
95,2022-01-14 03:27,-15,0,341.9,.3,1006.7,1027.6,82.6,0,0
95,2022-01-14 03:28,-14.9,0,320.7,.4,1006.7,1027.6,82.9,0,0
95,2022-01-14 03:29,-14.8,0,348,.6,1006.7,1027.5,82.8,0,0
95,2022-01-14 03:30,-14.8,0,4.4,.9,1006.7,1027.5,82.1,0,0
95,2022-01-14 03:31,-14.9,0,349,.6,1006.8,1027.7,81.4,0,0
95,2022-01-14 03:32,-14.9,0,321.6,.3,1006.8,1027.7,81.3,0,0
95,2022-01-14 03:33,-14.8,0,330.6,.3,1006.8,1027.6,81.5,0,0
95,2022-01-14 03:34,-14.8,0,1.3,.4,1006.8,1027.6,81.1,0,0
95,2022-01-14 03:35,-14.8,0,4.3,.5,1006.8,1027.6,80.5,0,0
95,2022-01-14 03:36,-14.8,0,4.8,.2,1006.8,1027.6,80.6,0,0
95,2022-01-14 03:37,-14.8,0,3.6,.3,1006.8,1027.6,80.3,0,0
95,2022-01-14 03:38,-14.8,0,326.8,0,1006.8,1027.6,80.1,0,0
95,2022-01-14 03:39,-14.8,0,0,0,1006.8,1027.6,80.1,0,0
95,2022-01-14 03:40,-14.7,0,0,0,1006.8,1027.6,80.2,0,0
95,2022-01-14 03:41,-14.6,0,0,0,1006.8,1027.6,80.4,0,0
95,2022-01-14 03:42,-14.5,0,0,0,1006.8,1027.6,80.4,0,0
95,2022-01-14 03:43,-14.5,0,318.6,.1,1006.8,1027.6,79.8,0,0
95,2022-01-14 03:44,-14.7,0,332.3,.1,1006.8,1027.6,78.4,0,0
95,2022-01-14 03:45,-14.9,0,15.9,.2,1006.8,1027.7,77.9,0,0
95,2022-01-14 03:46,-14.9,0,48.7,.5,1006.8,1027.7,78.6,0,0
95,2022-01-14 03:47,-14.8,0,72.5,.7,1006.8,1027.6,79.2,0,0
95,2022-01-14 03:48,-14.7,0,96.6,.7,1006.8,1027.6,79.3,0,0
95,2022-01-14 03:49,-14.6,0,93.5,.7,1006.8,1027.6,79.6,0,0
95,2022-01-14 03:50,-14.6,0,72.4,.4,1006.7,1027.5,79.3,0,0
95,2022-01-14 03:51,-14.8,0,357.1,.1,1006.8,1027.6,77.8,0,0
95,2022-01-14 03:52,-14.9,0,356.5,.3,1006.8,1027.7,77.8,0,0
95,2022-01-14 03:53,-15,0,9.7,.3,1006.8,1027.7,78.4,0,0
95,2022-01-14 03:54,-15,0,358,.6,1006.8,1027.7,78.6,0,0
95,2022-01-14 03:55,-15.1,0,348,.7,1006.8,1027.7,78.7,0,0
95,2022-01-14 03:56,-15.3,0,349.7,1.3,1006.9,1027.8,78.2,0,0
95,2022-01-14 03:57,-15.4,0,.7,1.4,1006.9,1027.8,78.3,0,0
95,2022-01-14 03:58,-15.6,0,19.8,1.3,1006.9,1027.8,78.4,0,0
95,2022-01-14 03:59,-15.7,0,39.3,1.2,1006.9,1027.8,79.2,0,0
95,2022-01-14 04:00,-15.6,0,64.7,.8,1006.9,1027.8,80.4,0,0
95,2022-01-14 04:01,-15.6,0,56.1,.8,1006.9,1027.8,81.2,0,0
95,2022-01-14 04:02,-15.6,0,53.2,.8,1006.9,1027.8,81.8,0,0
95,2022-01-14 04:03,-15.5,0,64,.5,1006.9,1027.8,82.4,0,0
95,2022-01-14 04:04,-15.5,0,13.9,.2,1006.9,1027.8,82.3,0,0
95,2022-01-14 04:05,-15.5,0,328.1,.3,1006.9,1027.8,82.5,0,0
95,2022-01-14 04:06,-15.4,0,342.1,.2,1006.9,1027.8,83,0,0
95,2022-01-14 04:07,-15.4,0,20.2,.3,1006.9,1027.8,82.9,0,0
95,2022-01-14 04:08,-15.4,0,44.3,.6,1006.9,1027.8,82.5,0,0
95,2022-01-14 04:09,-15.5,0,38.8,.6,1006.8,1027.7,82.4,0,0
95,2022-01-14 04:10,-15.5,0,43.3,.7,1006.8,1027.7,82.5,0,0
95,2022-01-14 04:11,-15.5,0,55.5,.7,1006.8,1027.7,82.5,0,0
95,2022-01-14 04:12,-15.5,0,72.2,.7,1006.8,1027.7,82.2,0,0
95,2022-01-14 04:13,-15.5,0,78.4,.5,1006.8,1027.7,82,0,0
95,2022-01-14 04:14,-15.5,0,105.2,.1,1006.8,1027.7,82,0,0
95,2022-01-14 04:15,-15.4,0,0,0,1006.8,1027.7,82.4,0,0
95,2022-01-14 04:16,-15.4,0,0,0,1006.8,1027.7,82.8,0,0
95,2022-01-14 04:17,-15.3,0,352.8,.1,1006.9,1027.8,82.7,0,0
95,2022-01-14 04:18,-15.4,0,4.2,.9,1006.9,1027.8,82,0,0
95,2022-01-14 04:19,-15.6,0,17.3,1.1,1006.9,1027.8,81.3,0,0
95,2022-01-14 04:20,-15.7,0,44,.7,1006.9,1027.8,81.1,0,0
95,2022-01-14 04:21,-15.7,0,67.3,.7,1006.9,1027.8,81.7,0,0
95,2022-01-14 04:22,-15.7,0,90,.4,1006.9,1027.8,82.1,0,0
95,2022-01-14 04:23,-15.6,0,57.4,.7,1006.9,1027.8,82.5,0,0
95,2022-01-14 04:24,-15.6,0,35.1,.7,1006.9,1027.8,82.7,0,0
95,2022-01-14 04:25,-15.6,0,20.9,.9,1006.9,1027.8,82.1,0,0
95,2022-01-14 04:26,-15.7,0,36.4,.9,1006.9,1027.8,82,0,0
95,2022-01-14 04:27,-15.7,0,59,.7,1006.9,1027.8,82.2,0,0
95,2022-01-14 04:28,-15.8,0,62.1,.4,1006.9,1027.8,82,0,0
95,2022-01-14 04:29,-15.8,0,31.4,.5,1006.9,1027.8,82.2,0,0
95,2022-01-14 04:30,-15.9,0,40.1,.6,1006.9,1027.8,82.2,0,0
95,2022-01-14 04:31,-16,0,37.3,.4,1006.9,1027.8,81.9,0,0
95,2022-01-14 04:32,-16,0,68.9,.7,1006.9,1027.8,82.3,0,0
95,2022-01-14 04:33,-15.9,0,75.8,.4,1006.9,1027.8,83,0,0
95,2022-01-14 04:34,-15.9,0,71.2,.3,1006.9,1027.8,83.2,0,0
95,2022-01-14 04:35,-15.9,0,40.8,.3,1006.9,1027.8,83.4,0,0
95,2022-01-14 04:36,-15.9,0,34.5,.6,1006.9,1027.8,83.4,0,0
95,2022-01-14 04:37,-15.9,0,47.3,.6,1006.8,1027.7,83,0,0
95,2022-01-14 04:38,-15.9,0,74.1,.6,1006.8,1027.7,83.1,0,0
95,2022-01-14 04:39,-15.8,0,80.6,.7,1006.8,1027.7,83.7,0,0
95,2022-01-14 04:40,-15.8,0,110.6,.6,1006.8,1027.7,83.7,0,0
95,2022-01-14 04:41,-15.7,0,76.8,.1,1006.8,1027.7,83.8,0,0
95,2022-01-14 04:42,-15.6,0,0,0,1006.8,1027.7,84,0,0
95,2022-01-14 04:43,-15.5,0,342.6,.5,1006.7,1027.6,84.2,0,0
95,2022-01-14 04:44,-15.6,0,12.2,.8,1006.7,1027.6,83.1,0,0
95,2022-01-14 04:45,-15.7,0,49.9,.4,1006.7,1027.6,82.4,0,0
95,2022-01-14 04:46,-15.8,0,71.1,.1,1006.7,1027.6,82.1,0,0
95,2022-01-14 04:47,-15.9,0,49.2,.2,1006.7,1027.6,82.2,0,0
95,2022-01-14 04:48,-15.9,0,33.9,.3,1006.7,1027.6,82.5,0,0
95,2022-01-14 04:49,-15.9,0,32.5,.4,1006.7,1027.6,82.8,0,0
95,2022-01-14 04:50,-15.9,0,11.6,.3,1006.7,1027.6,83.2,0,0
95,2022-01-14 04:51,-15.8,0,351.3,.2,1006.8,1027.7,83.4,0,0
95,2022-01-14 04:52,-15.9,0,358.7,0,1006.8,1027.7,83.5,0,0
95,2022-01-14 04:53,-15.9,0,28.5,0,1006.8,1027.7,83.3,0,0
95,2022-01-14 04:54,-16,0,24.9,0,1006.8,1027.7,83.2,0,0
95,2022-01-14 04:55,-15.9,0,0,0,1006.8,1027.7,83.4,0,0
95,2022-01-14 04:56,-15.8,0,32.2,0,1006.7,1027.6,84.3,0,0
95,2022-01-14 04:57,-15.7,0,18.3,0,1006.7,1027.6,85.2,0,0
95,2022-01-14 04:58,-15.6,0,0,0,1006.7,1027.6,85.2,0,0
95,2022-01-14 04:59,-15.6,0,0,0,1006.7,1027.6,85.1,0,0
95,2022-01-14 05:00,-15.5,0,0,0,1006.6,1027.5,84.9,0,0
95,2022-01-14 05:01,-15.5,0,0,0,1006.6,1027.5,85,0,0
95,2022-01-14 05:02,-15.4,0,0,0,1006.6,1027.5,84.6,0,0
95,2022-01-14 05:03,-15.4,0,8.5,0,1006.5,1027.4,84.3,0,0
95,2022-01-14 05:04,-15.4,0,343.8,.2,1006.5,1027.4,83.9,0,0
95,2022-01-14 05:05,-15.5,0,4.4,.6,1006.5,1027.4,83.4,0,0
95,2022-01-14 05:06,-15.6,0,2.5,.6,1006.5,1027.4,83,0,0
95,2022-01-14 05:07,-15.6,0,2.1,.5,1006.5,1027.4,82.7,0,0
95,2022-01-14 05:08,-15.7,0,275.8,0,1006.5,1027.4,82.5,0,0
95,2022-01-14 05:09,-15.7,0,327.7,.1,1006.5,1027.4,82.8,0,0
95,2022-01-14 05:10,-15.7,0,349.8,.3,1006.5,1027.4,83.2,0,0
95,2022-01-14 05:11,-15.8,0,16.9,.5,1006.6,1027.5,83.3,0,0
95,2022-01-14 05:12,-15.8,0,17.8,.3,1006.6,1027.5,83.3,0,0
95,2022-01-14 05:13,-15.8,0,21.1,.2,1006.6,1027.5,83.6,0,0
